experiment_id,pharmacodb_cell_id,cell_uid,cell_name,depmap_id,in_gdsc_train,in_gdsc_val_or_test,in_gdsc_response,pharmacodb_compound_id,compound_uid,ctrp_compound_name,gdsc_pubchem_id,gdsc_drug_name,match_type,aac,resistance_rank,ic50,ec50,hs,einf,dss1,dss2,dss3
142508,123,COLO201_214_2019,COLO 201,ACH-000253,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.10849788,-0.10849788,,10.81363352,3.56801481,54.78043287,,,
223983,129,COLO678_226_2019,COLO 678,ACH-000350,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07770364,-0.07770364,175.03811379,175.03811379,0.73228791,0.0,,,
225291,130,CW2_269_2019,CW-2,ACH-000998,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.17972346,-0.17972346,21.66661716,6.24662624,1.21992785,39.03442627,,,
250489,138,Gp2D_410_2019,GP2d,ACH-000982,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.14225253,-0.14225253,,4.98470748,4.0,54.79068138,,,
253678,142,HCC56_460_2019,HCC-56,ACH-000467,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.02044943,-0.02044943,132.71774773,132.71774773,3.12056609,0.0,,,
354683,145,HCT116_517_2019,HCT 116,ACH-000971,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.1186546,-0.1186546,33.15960975,28.26217256,3.10546597,19.56041989,,,
436221,146,HCT15_518_2019,HCT 15,ACH-000997,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.08871067,-0.08871067,,12.32924424,4.0,60.96825414,,,
580647,151,HT115_626_2019,HT115,ACH-000986,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.14473769,-0.14473769,71.63698112,12.27125153,0.89463264,39.68523916,,,
610119,155,KM12_753_2019,KM12,ACH-000969,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.11079751,-0.11079751,,7.36244078,3.94654235,60.00416091,,,
686362,159,LS123_861_2019,LS123,ACH-000501,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01308691,-0.01308691,,70.56789111,4.0,78.53084418,,,
687619,162,LS180_859_2019,LS180,ACH-000957,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.22369307,-0.22369307,6.4902167,2.55873879,1.84031515,40.98317912,,,
690331,163,LS411N_863_2019,LS411N,ACH-000985,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07554638,-0.07554638,,8.02422725,4.0,71.88635008,,,
692850,164,LS513_864_2019,LS513,ACH-000007,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.32708105,-0.32708105,1.98301987,1.11171343,1.48366369,28.81275165,,,
695618,165,LoVo_856_2019,LoVo,ACH-000950,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.27480345,-0.27480345,4.40268174,2.6263829,1.50655733,27.04063182,,,
698238,166,MDST8_908_2019,MDST8,ACH-000935,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03410626,-0.03410626,351.10970673,351.10970673,0.93866952,0.0,,,
699992,170,NCIH716_1130_2019,NCI-H716,ACH-000491,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07764189,-0.07764189,,4.07212215,4.0,76.76529187,,,
701251,171,NCIH747_1136_2019,NCI-H747,ACH-000403,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13951143,-0.13951143,,2.56238667,1.4331076,63.1986137,,,
706470,174,RCM1_1295_2019,RCM-1 [Human rectum adenocarcinoma],ACH-000565,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.04179581,-0.04179581,1937.86934854,1937.86934854,0.51273535,0.0,,,
709090,175,RKO_1316_2019,RKO,ACH-000943,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.11355828,-0.11355828,77.38158332,77.38158332,0.77688655,0.0,,,
711604,177,SKCO1_1386_2019,SK-CO-1,ACH-000400,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13414347,-0.13414347,,5.95086829,2.29190922,54.92421171,,,
713519,181,SNU175_1447_2019,SNU-175,ACH-000989,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.30693134,-0.30693134,10.98851501,10.98851501,0.39106839,0.0,,,
714101,183,SNU407_1459_2019,SNU-407,ACH-000955,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.22789329,-0.22789329,22.56277889,3.8597781,0.68037898,34.96045085,,,
716083,184,SNU503_1470_2019,SNU-503,ACH-000683,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01649571,-0.01649571,,9.76426227,4.0,93.39594878,,,
716603,185,SNU61_1473_2019,SNU-61,ACH-000532,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.22006494,-0.22006494,,1.54155742,0.4518277,50.06727542,,,
719124,186,SNU81_1483_2019,SNU-81,ACH-000991,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.23425776,-0.23425776,21.90329666,21.90329666,0.50649694,0.0,,,
721324,187,SNUC1_1489_2019,SNU-C1,ACH-000722,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.2622932,-0.2622932,4.27046509,2.526308,1.84545002,31.02298393,,,
722736,188,SNUC2A_1490_2019,SNU-C2A,ACH-000967,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.1219043,-0.1219043,433.90521272,433.90521272,0.37860239,0.0,,,
730896,191,SNUC5_1493_2019,SNU-C5,ACH-000970,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.08619716,-0.08619716,,8.4531754,3.32086487,67.31193965,,,
734294,193,SW1417_1530_2019,SW1417,ACH-000236,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.12244947,-0.12244947,,3.84310748,4.0,63.95875864,,,
736173,196,SW48_1538_2019,SW48,ACH-000958,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.27302882,-0.27302882,7.45253054,5.04715185,0.87948847,14.50966659,,,
768897,199,SW620_1541_2019,SW620,ACH-000651,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.09505918,-0.09505918,,12.72644921,1.60137132,57.87458605,,,
830310,202,SW948_1549_2019,SW948,ACH-000680,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13604204,-0.13604204,,4.74687024,4.0,57.40302687,,,
832998,203,T84_1561_2019,T84,ACH-000381,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.19305319,-0.19305319,,1.56853709,0.50979375,55.74475075,,,
834556,212,AU565_70_2019,AU565,ACH-000248,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.20218902,-0.20218902,,0.50830534,4.0,62.20292569,,,
836060,213,BT20_108_2019,BT-20,ACH-000536,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00394377,-0.00394377,200.24822505,200.24822505,4.0,0.0,,,
837473,214,BT474_109_2019,BT-474,ACH-000927,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00683397,-0.00683397,502.56054867,288.85845344,1.89584203,32.50098038,,,
860184,216,BT549_111_2019,BT-549,ACH-000288,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05683295,-0.05683295,,5.34675675,4.0,81.5410356,,,
894971,217,CAL120_165_2019,CAL-120,ACH-000212,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0,-0.0,,13.69344458,0.0,100.0,,,
898518,219,CAL51_172_2019,CAL-51,ACH-000856,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.15053322,-0.15053322,21.52204474,13.04906414,2.07013076,32.25312172,,,
898519,219,CAL51_172_2019,CAL-51,ACH-000856,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.15612841,-0.15612841,17.30624891,7.5111595,2.39982089,43.25402663,,,
901643,220,CAL851_177_2019,CAL-85-1,ACH-000857,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.24074817,-0.24074817,40.95545924,0.94375288,1.1535511,49.35422131,,,
903033,221,CAMA1_181_2019,CAMA-1,ACH-000783,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05757665,-0.05757665,,1.56733561,0.80129008,86.56968999,,,
906607,223,DU4475_310_2019,DU4475,ACH-000258,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.25221219,-0.25221219,6.97960157,5.26604693,1.64576997,18.55027986,,,
908692,225,EFM192A_322_2019,EFM-192A,ACH-000117,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.09284991,-0.09284991,,3.91901132,4.0,72.51832295,,,
911974,230,HCC1143_466_2019,HCC1143,ACH-000374,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.09223191,-0.09223191,1744.1616551,1744.1616551,0.34577738,0.0,,,
916035,232,HCC1395_473_2019,HCC1395,ACH-000699,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00129582,-0.00129582,268.21147572,268.21147572,4.0,0.0,,,
917481,233,HCC1419_474_2019,HCC1419,ACH-000277,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0,-0.0,,1000000.0,0.0,100.0,,,
920455,234,HCC1428_475_2019,HCC1428,ACH-000352,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00793124,-0.00793124,,47.70534865,2.3827898,92.090889,,,
923353,236,HCC1500_478_2019,HCC1500,ACH-000349,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06227183,-0.06227183,,1000000.0,0.07548322,75.90095037,,,
925881,239,HCC1806_483_2019,HCC1806,ACH-000624,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.1773104,-0.1773104,24.48559278,6.83645746,1.13464512,38.24327397,,,
928790,240,HCC1937_485_2019,HCC1937,ACH-000223,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01334435,-0.01334435,905.82909055,905.82909055,0.98906033,0.0,,,
931924,241,HCC1954_486_2019,HCC1954,ACH-000859,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.1706785,-0.1706785,360.71390636,360.71390636,0.29382507,0.0,,,
943145,254,HMC18_552_2019,HMC-1-8,ACH-000721,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0810067,-0.0810067,,18.27795204,2.67073319,57.24769513,,,
964020,261,Hs578T_614_2019,Hs 578T,ACH-000148,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0,-0.0,,6610.18990312,0.12180364,100.0,,,
1024088,273,MCF7_895_2019,MCF-7,ACH-000019,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.10643233,-0.10643233,,1.4083915,3.7168657,75.62263218,,,
1066142,278,MDAMB157_898_2019,MDA-MB-157,ACH-000621,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.39757408,-0.39757408,0.76013831,0.37877377,1.27287319,29.39798656,,,
1090539,280,MDAMB231_900_2019,MDA-MB-231,ACH-000768,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06423481,-0.06423481,517.17594096,517.17594096,0.56484144,0.0,,,
1130634,283,MDAMB415_903_2019,MDA-MB-415,ACH-000876,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01735625,-0.01735625,,25.37955518,0.0,96.52875,,,
1134163,285,MDAMB453_906_2019,MDA-MB-453,ACH-000910,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.16976012,-0.16976012,,0.4162612,2.31202226,69.36881527,,,
1138726,286,MDAMB468_907_2019,MDA-MB-468,ACH-000849,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.11315197,-0.11315197,253.56610935,31.7579676,0.67862771,37.79083539,,,
1156475,291,SKBR3_1383_2019,SK-BR-3,ACH-000017,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.17012227,-0.17012227,,0.40669052,4.0,69.42732516,,,
1216762,312,ZR751_1689_2019,ZR-75-1,ACH-000097,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.04419949,-0.04419949,,3.8011542,4.0,87.03094316,,,
1219097,313,ZR7530_1690_2019,ZR-75-30,ACH-000828,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06410461,-0.06410461,,5.62777894,4.0,78.83956917,,,
1220290,316,42MGBA_16_2019,42-MG-BA,ACH-000323,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.47988125,-0.47988125,1e+54,1e-06,0.0,4.02375,,,
1222827,317,8MGBA_29_2019,8-MG-BA,ACH-000137,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01979194,-0.01979194,915.94808551,915.94808551,0.84951939,0.0,,,
1225471,319,A172_36_2019,A-172,ACH-000558,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13909045,-0.13909045,,1.42687551,1.59999419,68.05338272,,,
1245032,357,Becker_86_2019,Becker,ACH-001016,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05383809,-0.05383809,1136.31539557,1136.31539557,0.50969048,0.0,,,
1248705,359,CCFSTTG1_188_2019,CCF-STTG1,ACH-000329,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03513944,-0.03513944,,3.34971737,2.42015293,90.04580672,,,
1248706,359,CCFSTTG1_188_2019,CCF-STTG1,ACH-000329,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05367925,-0.05367925,,13.25247364,1.06096716,76.45853,,,
1254747,372,D283MED_273_2019,D283 Med,ACH-000055,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.23620436,-0.23620436,7.07830802,6.26768982,4.0,19.26153639,,,
1255932,377,DBTRG05MG_285_2019,DBTRG-05MG,ACH-000863,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05179632,-0.05179632,,11.18805549,3.62709202,78.11280716,,,
1258641,378,DKMG_293_2019,DK-MG,ACH-000244,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0601797,-0.0601797,,5.13527306,4.0,80.69814261,,,
1261280,379,Daoy_282_2019,Daoy,ACH-000211,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.11157677,-0.11157677,,5.5830349,0.93649091,63.87500748,,,
1263919,381,GB1_399_2019,GB-1,ACH-000738,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.08253471,-0.08253471,,11.4373736,1.0860584,65.70054328,,,
1266618,382,GI1_404_2019,GI-1,ACH-000756,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01852293,-0.01852293,,28.33379547,2.40875006,87.4845866,,,
1269012,383,GMS10_407_2019,GMS-10,ACH-000102,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00257832,-0.00257832,224.31319745,224.31319745,4.0,0.0,,,
1271437,384,GOS3_408_2019,GOS-3,ACH-000027,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06788796,-0.06788796,,6.06813728,2.08171239,77.0458988,,,
1273538,385,GAMG_398_2019,GaMG,ACH-000098,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01360943,-0.01360943,,35.30597594,3.0159452,89.23203236,,,
1278264,387,Hs683_584_2019,Hs 683,ACH-000067,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.04176736,-0.04176736,,10.31186791,4.0,82.91842785,,,
1279182,389,KALS1_726_2019,KALS-1,ACH-000231,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03463507,-0.03463507,,41.41440757,1.19612922,73.08042394,,,
1285409,393,KNS60_774_2019,KNS-60,ACH-000445,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.02377592,-0.02377592,1400.68068924,1400.68068924,0.70128413,0.0,,,
1287390,394,KNS81_777_2019,KNS-81,ACH-000479,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.01897904,-0.01897904,,32.05712386,1.80087828,86.36774782,,,
1293179,399,LN229_841_2019,LN-229,ACH-000595,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05195509,-0.05195509,,24.85804633,2.5029121,67.57444805,,,
1297439,411,M059K_878_2019,M059K,ACH-000152,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.02316069,-0.02316069,,23.53392282,3.43605772,85.96157695,,,
1299091,433,NMCG1_1162_2019,NMC-G1,ACH-000200,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0,-0.0,,1000000.0,0.0,100.0,,,
1299983,434,ONS76_1201_2019,ONS-76,ACH-000776,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13663943,-0.13663943,30.00063854,9.41068572,2.19897398,46.09369354,,,
1304136,439,SF126_1366_2019,SF126,ACH-000609,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.11766158,-0.11766158,,7.14463596,1.93471307,57.993219,,,
1334746,441,SF268_1367_2019,SF268,ACH-000655,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.13429575,-0.13429575,92.81523766,17.42212468,0.82188083,37.3567521,,,
1414488,442,SF295_1368_2019,SF295,ACH-000376,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06298558,-0.06298558,,2.92453022,0.01415118,87.27802407,,,
1493484,443,SF539_1369_2019,SF539,ACH-000273,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.31930106,-0.31930106,3.68007689,2.4543947,1.02246201,16.95496873,,,
1545066,445,SKNMC_1408_2019,SK-N-MC,ACH-000039,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.14832582,-0.14832582,,6.0821785,1.12809084,50.24167495,,,
1651488,449,SNB75_1430_2019,SNB-75,ACH-000504,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.08285836,-0.08285836,,14.94898949,0.48291091,68.7507729,,,
1722562,451,SNU1105_1440_2019,SNU-1105,ACH-000368,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0730991,-0.0730991,,1000000.0,0.0797128,70.46389961,,,
1724543,452,SNU201_1449_2019,SNU-201,ACH-000623,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.00197522,-0.00197522,240.52707658,240.52707658,4.0,0.0,,,
1727411,455,SNU626_1475_2019,SNU-626,ACH-000370,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.04153472,-0.04153472,,0.06205559,4.0,94.37081125,,,
1727842,456,SNU738_1480_2019,SNU-738,ACH-000807,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05398454,-0.05398454,51939.49803262,51939.49803262,0.28334219,0.0,,,
1728333,457,SW1088_1527_2019,SW1088,ACH-000437,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06975672,-0.06975672,,30.94468907,0.76537973,60.05213119,,,
1734566,461,TM31_1598_2019,TM-31,ACH-000592,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.04276421,-0.04276421,,7.91407897,4.0,84.16441958,,,
1736458,462,U118MG_1616_2019,U-118MG,ACH-000040,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.09432168,-0.09432168,10612.62102896,10612.62102896,0.26053975,0.0,,,
1767671,465,U251_1628_2019,U-251MG,ACH-000232,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.06348593,-0.06348593,2001.67641502,2001.67641502,0.41608205,0.0,,,
1821059,467,U87MG_1623_2019,U-87MG ATCC,ACH-000075,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05477564,-0.05477564,,16.35957014,1.30436292,73.2514379,,,
1841288,469,YH13_1684_2019,YH-13,ACH-000469,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03500881,-0.03500881,,17.6268011,1.56093986,82.08916541,,,
1843868,470,YKG1_1685_2019,YKG-1,ACH-000570,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05419173,-0.05419173,,12.5165831,4.0,76.00260219,,,
1855390,495,2313287_13_2019,23132/87,ACH-000948,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.21312412,-0.21312412,5.44892657,2.36569673,2.72830329,44.86708396,,,
1857977,496,AGS_56_2019,AGS,ACH-000880,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03351644,-0.03351644,507.41055175,507.41055175,0.81748948,0.0,,,
1860655,498,COLO680N_228_2019,COLO 680N,ACH-000717,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.08791754,-0.08791754,,16.45773561,0.83072313,59.75915277,,,
1863315,499,ECGI10_316_2019,EC-GI-10,ACH-000305,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.10636528,-0.10636528,,0.70832689,4.0,78.85033041,,,
1866031,500,ECC10_317_2019,ECC10,ACH-000560,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.14964357,-0.14964357,,5.87718985,1.11917715,50.34882967,,,
1867083,501,ECC12_318_2019,ECC12,ACH-000225,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03093421,-0.03093421,,28.85669086,1.83390261,79.16272823,,,
1869336,505,FU97_371_2019,Fu97,ACH-000633,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05310423,-0.05310423,49451.39062903,49451.39062903,0.28684412,0.0,,,
1872474,507,GSS_415_2019,GSS,ACH-000746,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.18056467,-0.18056467,21.58226635,7.49671923,1.14743384,35.13931676,,,
1872930,508,GSU_416_2019,GSU,ACH-000485,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.10267292,-0.10267292,45.36175457,43.25218763,2.4654972,5.539006,,,
1873837,511,HGC27_543_2019,HGC-27,ACH-000847,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.1576056,-0.1576056,13.72945231,8.18708667,3.3005363,40.92344654,,,
1876868,513,Hs746T_594_2019,Hs 746.T,ACH-000616,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07910791,-0.07910791,322.81663492,322.81663492,0.56841757,0.0,,,
1877921,514,HuG1N_636_2019,HuG1-N,ACH-000239,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.0589044,-0.0589044,78.24920149,78.24920149,2.45605119,0.0,,,
1881627,519,KATOIII_737_2019,KATO III,ACH-000793,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07656736,-0.07656736,,0.02927402,4.0,90.55107479,,,
1884057,522,KYSE140_801_2019,KYSE-140,ACH-000823,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.180272,-0.180272,258.2487891,258.2487891,0.29959702,0.0,,,
1889362,524,KYSE180_803_2019,KYSE-180,ACH-000693,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.25518871,-0.25518871,13.7282744,13.7282744,0.58131843,0.0,,,
1894685,527,KYSE30_806_2019,KYSE-30,ACH-000777,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05047265,-0.05047265,,14.31706184,4.0,76.28805236,,,
1901038,531,KYSE510_810_2019,KYSE-510,ACH-000824,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.07279576,-0.07279576,,24.41706516,0.89602462,60.22588444,,,
1903612,532,KYSE520_811_2019,KYSE-520,ACH-000637,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.10927602,-0.10927602,,5.11617372,4.0,64.99150349,,,
1906378,533,KYSE70_812_2019,KYSE-70,ACH-000784,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.21972108,-0.21972108,13.41112342,4.07579353,0.99942952,34.79410098,,,
1909099,534,LMSU_838_2019,LMSU,ACH-000255,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05154968,-0.05154968,,3.83072433,4.0,84.84098754,,,
1914363,537,MKN45_938_2019,MKN45,ACH-000356,False,True,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.05421854,-0.05421854,,32.33686772,3.89817509,59.6441433,,,
1916771,538,MKN7_939_2019,MKN7,ACH-000678,True,False,True,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.03796821,-0.03796821,,80824.39171373,0.14281224,77.4180041,,,
1919104,539,MKN74_940_2019,MKN74,ACH-000758,False,False,False,23375,PDBC00173,5-Fluorouracil,3385,5-Fluorouracil,pubchem,0.12713372,-0.12713372,124.73246959,124.73246959,0.53128826,0.0,,,
