model,seed,subset,gdsc_pubchem_id,drug_name,n_pairs,n_cells,spearman,pearson
bcgdrp,2024,no_gdsc_response,3011155,Nelarabine,198,196,0.08987288754150186,0.20510661629283686
bcgdrp,2024,no_gdsc_response,3062316,Dasatinib,210,207,0.3129908805749071,0.335407321725545
bcgdrp,2024,no_gdsc_response,3385,5-Fluorouracil,203,201,0.335479645317019,0.3912793448442244
bcgdrp,2024,no_gdsc_response,36314,Paclitaxel,153,152,0.5297058316007794,0.5410277439789242
bcgdrp,2024,no_gdsc_response,387447,Bortezomib,202,200,0.3063450194165666,0.34413193674682685
bcgdrp,2024,no_gdsc_response,4261,Entinostat,184,182,0.454876966954133,0.5730363316382542
bcgdrp,2024,no_gdsc_response,42642645,Foretinib,214,211,0.1968600183610808,0.3499530711172124
bcgdrp,2024,no_gdsc_response,44137675,AZD6482,218,216,0.0453393472283109,0.1244445060339737
bcgdrp,2024,no_gdsc_response,44259,Staurosporine,66,66,0.040185374646218006,0.0009051007113903338
bcgdrp,2024,no_gdsc_response,44462760,Dabrafenib,100,99,0.24134455001631552,0.4125817539525198
bcgdrp,2024,no_gdsc_response,444795,Tretinoin,214,211,0.3019612304047364,0.3669564933793495
bcgdrp,2024,no_gdsc_response,452548,Teniposide,111,110,0.2136921450164313,0.31165033061542263
bcgdrp,2024,no_gdsc_response,46191454,PHA-793887,218,215,0.41933042097875356,0.4665781743348995
bcgdrp,2024,no_gdsc_response,46224516,UNC0638,204,202,0.14873187669571641,0.18361085863321974
bcgdrp,2024,no_gdsc_response,462382,MG-132,74,73,0.11859399181363119,0.16484220368658759
bcgdrp,2024,no_gdsc_response,46843906,XMD11-50,140,138,0.42430795942433397,0.5756942359848835
bcgdrp,2024,no_gdsc_response,46926350,Dinaciclib,86,85,0.46170320158635114,0.4783807138291923
bcgdrp,2024,no_gdsc_response,46930998,MK-2206,203,200,0.2901587108043732,0.33762823766432737
bcgdrp,2024,no_gdsc_response,46943432,I-BET-762,213,210,0.2942554263666653,0.3982480567646874
bcgdrp,2024,no_gdsc_response,49846579,Venotoclax,110,109,0.36510907461434444,0.6607475824126846
bcgdrp,2024,no_gdsc_response,51039095,AZD4547,172,170,0.2220011909746899,0.13238885663517125
bcgdrp,2024,no_gdsc_response,5113032,Selisistat,199,196,0.06398748362316571,0.062409581058468715
bcgdrp,2024,no_gdsc_response,5278396,KU-55933,210,207,0.19493295600031044,0.2800498433488767
bcgdrp,2024,no_gdsc_response,5284616,Rapamycin,200,198,0.2337863384618095,0.3421938858191761
bcgdrp,2024,no_gdsc_response,5287969,Flavopiridol,104,104,0.3524911981222661,0.37702487570734183
bcgdrp,2024,no_gdsc_response,5291,Imatinib,210,207,0.29004985138546047,0.37975280136772704
bcgdrp,2024,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.19243264802806523,0.3992383786889375
bcgdrp,2024,no_gdsc_response,5311,Vorinostat,212,209,0.4252837480468488,0.48982491598797495
bcgdrp,2024,no_gdsc_response,5328940,Bosutinib,178,175,0.32345473454110785,0.37122984607257353
bcgdrp,2024,no_gdsc_response,5329102,Sunitinib,213,210,0.268757033645194,0.25862988734597686
bcgdrp,2024,no_gdsc_response,5394,Temozolomide,203,202,0.27055794307636316,0.2730545237091838
bcgdrp,2024,no_gdsc_response,5494449,Tozasertib,31,31,0.5108870967741935,0.7217573195254162
bcgdrp,2024,no_gdsc_response,56649450,Alpelisib,127,125,0.3098884070137443,0.2874217264732315
bcgdrp,2024,no_gdsc_response,5746,Mitomycin-C,189,188,0.39896034366076194,0.4463011093952587
bcgdrp,2024,no_gdsc_response,5978,Vincristine,225,222,0.5361009651296205,0.5924400205680929
bcgdrp,2024,no_gdsc_response,637858,Piperlongumine,211,209,0.3872506657112131,0.4804272884316979
bcgdrp,2024,no_gdsc_response,644241,Nilotinib,198,195,0.10941385869894732,0.3424223416194042
bcgdrp,2024,no_gdsc_response,6450551,Axitinib,216,214,0.3787834855305937,0.4320972113578687
bcgdrp,2024,no_gdsc_response,6505803,Tanespimycin,189,186,0.23857992309685844,0.2227681600889409
bcgdrp,2024,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.07179488134721146,0.10243005040521985
bcgdrp,2024,no_gdsc_response,6852167,PIK-93,213,211,0.18739844389822574,0.21973766143698353
bcgdrp,2024,no_gdsc_response,6914657,Daporinad,180,178,0.30583955826911047,0.39779846103919997
bcgdrp,2024,no_gdsc_response,6918289,Temsirolimus,116,115,0.16768315537851708,0.212195121169996
bcgdrp,2024,no_gdsc_response,6918638,Belinostat,108,107,0.17165435721360436,0.2605474740898492
bcgdrp,2024,no_gdsc_response,6918837,Panobinostat,222,219,-0.08402169600316968,-0.05815839895144262
bcgdrp,2024,no_gdsc_response,71729975,GSK-J4,30,30,0.4358175750834261,0.45755364526766806
bcgdrp,2024,no_gdsc_response,82146,Bexarotene,202,199,0.10107126848542038,0.25510755554688874
bcgdrp,2024,no_gdsc_response,9444,5-azacytidine,185,183,0.2045851277173044,0.21601019002977834
bcgdrp,2024,no_gdsc_response,9549297,SU11274,184,181,0.27341330615948645,0.5517944704733899
bcgdrp,2024,no_gdsc_response,9825149,NVP-ADW742,202,200,0.1168115309019746,0.19484291283895736
bcgdrp,2024,no_gdsc_response,9826308,GW843682X,195,193,0.33959277642496305,0.3681859037773577
bcgdrp,2024,no_gdsc_response,9868037,OSI-930,152,150,0.32356019914180595,0.4589892014087873
bcgdrp,2024,no_gdsc_response,9884685,PI-103,208,206,-0.01774525652526976,-0.0065303440205556375
bcgdrp,2024,no_gdsc_response,9903786,TPCA-1,216,213,0.0911406709532599,0.0901036676801899
bcgdrp,2024,no_gdsc_response,9907093,TGX221,210,207,-0.03936321711499103,-0.018531965337316048
bcgdrp,2024,no_gdsc_response,9908783,IC-87114,208,205,0.04219053238817628,0.11425002926515127
bcgdrp,2024,no_gdsc_response,9911830,Tivozanib,193,191,0.05332524300235537,0.13017425731908935
bcgdrp,2024,no_gdsc_response,9927531,BIBR-1532,207,205,0.136662307852593,0.1793934045347616
bcgdrp,2024,no_gdsc_response,9933475,Cediranib,94,94,-0.14545388866813566,0.02499084608370537
bcgdrp,2024,no_gdsc_response,9956119,CHIR-99021,205,203,0.31865467008881226,0.4783679570042558
bcgdrp,2024,no_gdsc_response,9967941,SB52334,203,200,0.08629628260991247,0.11848596897342825
